"","CODE_TYPE","CODE_TYPE_CDM","CODE","CODE_LABEL","CODEGRP","CODEGRP_LABEL"
"742","RXNORM","RX","889614","chlordiazepoxide hydrochloride 5 MG / clidinium bromide 2.5 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"743","RXNORM","RX","991061","dicyclomine hydrochloride 10 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"744","RXNORM","RX","991065","2 ML dicyclomine hydrochloride 10 MG/ML Injection","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"745","RXNORM","RX","991082","dicyclomine hydrochloride 2 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"746","RXNORM","RX","991086","dicyclomine hydrochloride 20 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"747","RXNORM","RX","998726","hyoscyamine sulfate 0.0625 MG / phenyltoloxamine citrate 15 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"748","RXNORM","RX","197622","dipyridamole 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1051","Antithrombotic"
"749","RXNORM","RX","309952","dipyridamole 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1051","Antithrombotic"
"750","RXNORM","RX","309955","dipyridamole 75 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1051","Antithrombotic"
"751","RXNORM","RX","197745","guanfacine 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1052","Cardiovascular, alpha agonists, central"
"752","RXNORM","RX","197746","guanfacine 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1052","Cardiovascular, alpha agonists, central"
"753","RXNORM","RX","197956","methyldopa 250 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1052","Cardiovascular, alpha agonists, central"
"754","RXNORM","RX","197958","methyldopa 500 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1052","Cardiovascular, alpha agonists, central"
"755","RXNORM","RX","197960","hydrochlorothiazide 25 MG / methyldopa 250 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1052","Cardiovascular, alpha agonists, central"
"756","RXNORM","RX","197963","hydrochlorothiazide 15 MG / methyldopa 250 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1052","Cardiovascular, alpha agonists, central"
"757","RXNORM","RX","862006","24 HR guanfacine 1 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1052","Cardiovascular, alpha agonists, central"
"758","RXNORM","RX","862013","24 HR guanfacine 2 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1052","Cardiovascular, alpha agonists, central"
"759","RXNORM","RX","862019","24 HR guanfacine 3 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1052","Cardiovascular, alpha agonists, central"
"760","RXNORM","RX","862025","24 HR guanfacine 4 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1052","Cardiovascular, alpha agonists, central"
"761","RXNORM","RX","198032","nifedipine 10 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1053","Cardiovascular, other"
"762","RXNORM","RX","198033","nifedipine 20 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1053","Cardiovascular, other"
"763","RXNORM","RX","309958","disopyramide 100 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1053","Cardiovascular, other"
"764","RXNORM","RX","309960","disopyramide 150 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1053","Cardiovascular, other"
"765","RXNORM","RX","636793","12 HR disopyramide 100 MG Extended Release Oral Capsule","2.16.840.1.113883.3.464.1003.1053","Cardiovascular, other"
"766","RXNORM","RX","636794","12 HR disopyramide 150 MG Extended Release Oral Capsule","2.16.840.1.113883.3.464.1003.1053","Cardiovascular, other"
"767","RXNORM","RX","1099288","desipramine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"768","RXNORM","RX","1099292","desipramine hydrochloride 100 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"769","RXNORM","RX","1099296","desipramine hydrochloride 150 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"770","RXNORM","RX","1099300","desipramine hydrochloride 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"771","RXNORM","RX","1099304","desipramine hydrochloride 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"772","RXNORM","RX","1099316","desipramine hydrochloride 75 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"773","RXNORM","RX","1430122","paroxetine mesylate 7.5 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"774","RXNORM","RX","1738483","paroxetine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"775","RXNORM","RX","1738495","paroxetine hydrochloride 20 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"776","RXNORM","RX","1738503","paroxetine hydrochloride 30 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"777","RXNORM","RX","1738511","paroxetine hydrochloride 40 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"778","RXNORM","RX","1738515","paroxetine mesylate 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"779","RXNORM","RX","1738519","paroxetine mesylate 20 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"780","RXNORM","RX","1738523","paroxetine mesylate 30 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"781","RXNORM","RX","1738527","paroxetine mesylate 40 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"782","RXNORM","RX","1738803","24 HR paroxetine hydrochloride 12.5 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"783","RXNORM","RX","1738805","24 HR paroxetine hydrochloride 25 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"784","RXNORM","RX","1738807","24 HR paroxetine hydrochloride 37.5 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"785","RXNORM","RX","197363","amoxapine 100 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"786","RXNORM","RX","197364","amoxapine 150 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"787","RXNORM","RX","197365","amoxapine 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"788","RXNORM","RX","197366","amoxapine 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"789","RXNORM","RX","198045","nortriptyline 10 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"790","RXNORM","RX","198046","nortriptyline 50 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"791","RXNORM","RX","198047","nortriptyline 75 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"792","RXNORM","RX","312036","nortriptyline 2 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"793","RXNORM","RX","312242","paroxetine hydrochloride 2 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"794","RXNORM","RX","313496","trimipramine 100 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"795","RXNORM","RX","313498","trimipramine 25 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"796","RXNORM","RX","313499","trimipramine 50 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"797","RXNORM","RX","317136","nortriptyline 25 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"798","RXNORM","RX","835564","imipramine hydrochloride 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"799","RXNORM","RX","835568","imipramine hydrochloride 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"800","RXNORM","RX","835572","imipramine pamoate 75 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"801","RXNORM","RX","835577","imipramine pamoate 150 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"802","RXNORM","RX","835589","imipramine pamoate 125 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"803","RXNORM","RX","835591","imipramine pamoate 100 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"804","RXNORM","RX","835593","imipramine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"805","RXNORM","RX","856706","amitriptyline hydrochloride 10 MG / perphenazine 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"806","RXNORM","RX","856720","amitriptyline hydrochloride 10 MG / perphenazine 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"807","RXNORM","RX","856762","amitriptyline hydrochloride 100 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"808","RXNORM","RX","856769","amitriptyline hydrochloride 12.5 MG / chlordiazepoxide 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"809","RXNORM","RX","856773","amitriptyline hydrochloride 150 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"810","RXNORM","RX","856783","amitriptyline hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"811","RXNORM","RX","856792","amitriptyline hydrochloride 25 MG / chlordiazepoxide 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"812","RXNORM","RX","856797","amitriptyline hydrochloride 25 MG / perphenazine 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"813","RXNORM","RX","856825","amitriptyline hydrochloride 25 MG / perphenazine 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"814","RXNORM","RX","856834","amitriptyline hydrochloride 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"815","RXNORM","RX","856840","amitriptyline hydrochloride 50 MG / perphenazine 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"816","RXNORM","RX","856845","amitriptyline hydrochloride 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"817","RXNORM","RX","856853","amitriptyline hydrochloride 75 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"818","RXNORM","RX","857297","clomipramine hydrochloride 25 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"819","RXNORM","RX","857301","clomipramine hydrochloride 50 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"820","RXNORM","RX","857305","clomipramine hydrochloride 75 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"821","RXNORM","RX","905168","protriptyline hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"822","RXNORM","RX","905172","protriptyline hydrochloride 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1054","Central nervous system, antidepressants"
"823","RXNORM","RX","1046787","atropine sulfate 0.00388 MG/ML / hyoscyamine sulfate 0.0207 MG/ML / phenobarbital 3.24 MG/ML / scopolamine hydrobromide 0.0013 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"824","RXNORM","RX","1046815","atropine sulfate 0.0194 MG / hyoscyamine sulfate 0.1037 MG / phenobarbital 16.2 MG / scopolamine hydrobromide 0.0065 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"825","RXNORM","RX","1046997","atropine sulfate 0.0582 MG / hyoscyamine sulfate 0.311 MG / phenobarbital 48.6 MG / scopolamine hydrobromide 0.0195 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"826","RXNORM","RX","1249617","acetaminophen 300 MG / butalbital 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"827","RXNORM","RX","1251614","butabarbital sodium 30 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"828","RXNORM","RX","1431286","acetaminophen 300 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"829","RXNORM","RX","1724446","acetaminophen 325 MG / butalbital 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"830","RXNORM","RX","197426","acetaminophen 325 MG / butalbital 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"831","RXNORM","RX","198083","phenobarbital 100 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"832","RXNORM","RX","198085","phenobarbital 16 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"833","RXNORM","RX","198086","phenobarbital 16.2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"834","RXNORM","RX","198089","phenobarbital 60 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"835","RXNORM","RX","198368","phenobarbital 65 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"836","RXNORM","RX","199164","phenobarbital 97.2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"837","RXNORM","RX","199167","phenobarbital 32.4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"838","RXNORM","RX","199168","phenobarbital 64.8 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"839","RXNORM","RX","1995136","acetaminophen 300 MG / butalbital 50 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"840","RXNORM","RX","238090","pentobarbital sodium 50 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"841","RXNORM","RX","238134","aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"842","RXNORM","RX","238135","aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"843","RXNORM","RX","238153","acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"844","RXNORM","RX","238154","acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"845","RXNORM","RX","2583731","aspirin 500 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"846","RXNORM","RX","308170","amobarbital sodium 500 MG Injection","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"847","RXNORM","RX","312357","phenobarbital 15 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"848","RXNORM","RX","312362","phenobarbital 30 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"849","RXNORM","RX","312370","phenobarbital 130 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"850","RXNORM","RX","312914","secobarbital sodium 100 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"851","RXNORM","RX","702519","phenobarbital 4 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"852","RXNORM","RX","756245","acetaminophen 21.7 MG/ML / butalbital 3.33 MG/ML / caffeine 2.67 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"853","RXNORM","RX","889520","acetaminophen 300 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"854","RXNORM","RX","993943","acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"855","RXNORM","RX","994237","aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1055","Central nervous system, barbiturates"
"856","RXNORM","RX","1298799","isoxsuprine hydrochloride 20 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1056","Central nervous system, vasodilators"
"857","RXNORM","RX","1298834","isoxsuprine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1056","Central nervous system, vasodilators"
"858","RXNORM","RX","318179","ergoloid mesylates, USP 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1056","Central nervous system, vasodilators"
"859","RXNORM","RX","197928","meprobamate 200 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1057","Central nervous system, other"
"860","RXNORM","RX","197929","meprobamate 400 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1057","Central nervous system, other"
"861","RXNORM","RX","1000351","estrogens, conjugated (USP) 0.3 MG / medroxyprogesterone acetate 1.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"862","RXNORM","RX","1000352","estrogens, conjugated (USP) 0.45 MG / medroxyprogesterone acetate 1.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"863","RXNORM","RX","1000355","estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 2.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"864","RXNORM","RX","1000356","estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"865","RXNORM","RX","1000395","{28 (estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 2.5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"866","RXNORM","RX","1000398","{28 (estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"867","RXNORM","RX","1000486","{14 (estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 5 MG Oral Tablet) / 14 (estrogens, conjugated (USP) 0.625 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"868","RXNORM","RX","1000490","{28 (estrogens, conjugated (USP) 0.3 MG / medroxyprogesterone acetate 1.5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"869","RXNORM","RX","1000496","{28 (estrogens, conjugated (USP) 0.45 MG / medroxyprogesterone acetate 1.5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"870","RXNORM","RX","1149632","84 HR estradiol 0.00313 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"871","RXNORM","RX","1251493","84 HR estradiol 0.00208 MG/HR / norethindrone acetate 0.00583 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"872","RXNORM","RX","1251499","84 HR estradiol 0.00208 MG/HR / norethindrone acetate 0.0104 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"873","RXNORM","RX","1359123","estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"874","RXNORM","RX","1359124","{28 (estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"875","RXNORM","RX","1359126","estradiol 1 MG / norethindrone acetate 0.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"876","RXNORM","RX","1359127","{28 (estradiol 1 MG / norethindrone acetate 0.5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"877","RXNORM","RX","1441392","bazedoxifene 20 MG / estrogens, conjugated (USP) 0.45 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"878","RXNORM","RX","1483549","drospirenone 0.25 MG / estradiol 0.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"879","RXNORM","RX","1483550","{28 (drospirenone 0.25 MG / estradiol 0.5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"880","RXNORM","RX","1483552","drospirenone 0.5 MG / estradiol 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"881","RXNORM","RX","1483553","{28 (drospirenone 0.5 MG / estradiol 1 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"882","RXNORM","RX","197657","estradiol 0.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"883","RXNORM","RX","197658","estradiol 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"884","RXNORM","RX","197659","estradiol 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"885","RXNORM","RX","197660","estrogens, conjugated (USP) 0.3 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"886","RXNORM","RX","197661","estrogens, conjugated (USP) 0.9 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"887","RXNORM","RX","197662","estrogens, conjugated (USP) 1.25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"888","RXNORM","RX","197666","estrogens, esterified (USP) 0.3 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"889","RXNORM","RX","197667","estrogens, esterified (USP) 0.625 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"890","RXNORM","RX","197668","estrogens, esterified (USP) 1.25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"891","RXNORM","RX","197669","estrogens, esterified (USP) 2.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"892","RXNORM","RX","197670","estrogens, esterified (USP) 1.25 MG / methyltestosterone 2.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"893","RXNORM","RX","205333","estradiol 1.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"894","RXNORM","RX","2108924","estradiol 1 MG / progesterone 100 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"895","RXNORM","RX","2371764","elagolix 300 MG / estradiol 1 MG / norethindrone 0.5 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"896","RXNORM","RX","2371767","{28 (elagolix 300 MG / estradiol 1 MG / norethindrone 0.5 MG Oral Capsule) / 28 (elagolix 300 MG Oral Capsule) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"897","RXNORM","RX","238003","168 HR estradiol 0.00208 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"898","RXNORM","RX","238004","168 HR estradiol 0.00417 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"899","RXNORM","RX","238006","estrogens, esterified (USP) 0.625 MG / methyltestosterone 1.25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"900","RXNORM","RX","241527","168 HR estradiol 0.00312 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"901","RXNORM","RX","241946","84 HR estradiol 0.00156 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"902","RXNORM","RX","242333","168 HR estradiol 0.00104 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"903","RXNORM","RX","242891","84 HR estradiol 0.00208 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"904","RXNORM","RX","242892","84 HR estradiol 0.00417 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"905","RXNORM","RX","248478","84 HR estradiol 0.00104 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"906","RXNORM","RX","2556799","estradiol 1 MG / norethindrone acetate 0.5 MG / relugolix 40 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"907","RXNORM","RX","310197","estrogens, conjugated (USP) 0.625 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"908","RXNORM","RX","310212","estropipate 0.75 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"909","RXNORM","RX","310213","estropipate 1.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"910","RXNORM","RX","348906","estradiol 1 MG / norgestimate 0.09 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"911","RXNORM","RX","402250","168 HR estradiol 0.00188 MG/HR / levonorgestrel 0.000625 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
